date,code,volume
20260704,2392,2776638.0
20260704,2393,1645674.0
20260704,2395,2059910.0
20260704,2397,804471.0
20260704,2399,6209092.0
20260704,2401,24684820.0
20260704,2402,2385861.0
20260704,2404,1761969.0
20260704,2405,2204704.0
20260704,2406,26784598.0
20260704,2408,61733558.0
20260704,2409,231040275.0
20260704,2412,17629600.0
20260704,2413,1469012.0
20260704,2414,251789.0
20260704,2415,1112267.0
20260704,2417,5610973.0
20260704,2419,4615153.0
20260704,2420,334147.0
20260704,2421,1426025.0
20260704,2423,107253.0
20260704,2424,40011.0
20260704,2425,1796534.0
20260704,2426,20307096.0
20260704,2427,15242152.0
20260704,2428,4563415.0
20260704,2429,1749994.0
20260704,2430,258279.0
20260704,2431,789710.0
20260704,2432,85060.0
20260704,2433,44411.0
20260704,2434,2154121.0
20260704,2436,4223031.0
20260704,2438,239671.0
20260704,2439,2683353.0
20260704,2440,645873.0
20260704,2441,5021972.0
20260704,2442,1904842.0
20260704,2444,586943.0
20260704,2449,31624746.0
20260704,2450,149404.0
20260704,2451,2967506.0
20260704,2453,319015.0
20260704,2454,12778372.0
20260704,2455,1969194.0
20260704,2457,2572113.0
20260704,2458,5942688.0
20260704,2459,44400.0
20260704,2460,1420742.0
20260704,2461,1531549.0
20260704,2462,606556.0
20260704,2464,20101103.0
20260704,2465,515717.0
20260704,2466,4573115.0
20260704,2467,2254700.0
20260704,2468,4376232.0
20260704,2471,114981.0
20260704,2472,12770438.0
20260704,2474,11463404.0
20260704,2476,4928043.0
20260704,2477,215242.0
20260704,2478,1313196.0
20260704,2480,304468.0
20260704,2481,7753839.0
20260704,2482,118551.0
20260704,2483,2309102.0
20260704,2484,117755286.0
20260704,2485,5390263.0
20260704,2486,10740021.0
20260704,2488,164074.0
20260704,2489,6716610.0
20260704,2491,503737.0
20260704,2492,2138495.0
20260704,2493,9528504.0
20260704,2495,7749768.0
20260704,2496,5341.0
20260704,2497,647294.0
20260704,2498,5070543.0
20260704,2501,1649957.0
20260704,2504,5437040.0
20260704,2505,181697.0
20260704,2506,1276732.0
20260704,2509,106864.0
20260704,2511,3978566.0
20260704,2514,622597.0
20260704,2515,20518527.0
20260704,2516,213820.0
20260704,2520,1273042.0
20260704,2524,120263.0
20260704,2527,603470.0
20260704,2528,647981.0
20260704,2530,832327.0
20260704,2534,2699303.0
20260704,2535,263955.0
20260704,2536,1621317.0
20260704,2537,2883638.0
20260704,2538,413556.0
20260704,2539,690232.0
20260704,2540,561374.0
20260704,2542,7838135.0
20260704,2543,850665.0
20260704,2545,307326.0
20260704,2546,138524.0
20260704,2547,8496588.0
20260704,2548,1242403.0
20260704,2597,247751.0
20260704,2601,5252076.0
20260704,2603,25022271.0
20260704,2605,8430425.0
20260704,2606,4717022.0
20260704,2607,507317.0
20260704,2608,383816.0
20260704,2609,43386845.0
20260704,2610,40689054.0
20260704,2611,916910.0
20260704,2612,862469.0
20260704,2613,656868.0
20260704,2614,535734.0
20260704,2615,25104958.0
20260704,2616,348408.0
20260704,2617,1279604.0
20260704,2618,39036854.0
20260704,2630,17354212.0
20260704,2633,8110900.0
20260704,2634,45980427.0
20260704,2636,750583.0
20260704,2637,2188340.0
20260704,2642,103449.0
20260704,2645,7042493.0
20260704,2646,5636317.0
20260704,2701,160871.0
20260704,2702,133334.0
20260704,2704,77546.0
20260704,2705,5513823.0
20260704,2706,263123.0
20260704,2707,346444.0
20260704,2712,20245.0
20260704,2722,43736.0
20260704,2723,125682.0
20260704,2727,617348.0
20260704,2731,874187.0
20260704,2739,79785.0
20260704,2748,166595.0
20260704,2753,339331.0
20260704,2762,114140.0
20260704,2801,12978373.0
20260704,2812,18851526.0
20260704,2816,535296.0
20260704,2820,2659713.0
20260704,2832,309298.0
20260704,2834,31902619.0
20260704,2836,5297197.0
20260704,2836A,128000.0
20260704,2838,2259121.0
20260704,2838A,159926.0
